Timestamp,Level,Temperature,Humidity,RH_ice
12/1/2022 20:00,350,234.4063263,48.3252781,42.54814119
12/1/2022 20:00,400,243.0166626,44.06525768,40.36622401
12/1/2022 20:00,425,246.7964935,37.19738153,42.22005765
12/1/2022 20:00,450,249.7896423,34.13543031,22.45467122
12/1/2022 20:00,475,251.8126373,34.41035226,30.08023133
12/1/2022 20:00,500,253.832077,34.05866688,28.47753084
12/1/2022 20:00,225,216.3944244,16.48986107,41.31953193
12/1/2022 20:00,200,216.7657318,11.63366255,23.67748204
12/1/2022 20:00,375,238.4839172,54.63184586,25.89213969
12/1/2022 21:00,500,252.2386169,43.38624832,39.81713033
12/1/2022 21:00,250,217.287384,45.60464126,23.89676052
12/1/2022 21:00,225,216.7054901,19.56678057,25.24379564
12/1/2022 21:00,325,230.2860718,74.56928277,25.3329814
12/1/2022 21:00,350,234.2655945,86.88412479,25.86882301
12/1/2022 21:00,375,238.4362793,79.03485343,28.32968859
12/1/2022 21:00,400,242.6199036,59.25682291,34.08344046
12/1/2022 21:00,475,249.6554718,44.26899527,42.59591739
12/1/2022 21:00,425,245.9637451,46.17087179,41.70664622
12/1/2022 21:00,450,248.5462799,40.25335635,40.4633549
12/1/2022 21:00,275,220.8990173,58.40624464,28.05571738
12/1/2022 21:00,200,217.3568115,7.300857306,35.12978298
12/1/2022 21:00,300,225.3365479,64.37741268,23.89646966
12/1/2022 22:00,500,251.9359741,42.25143715,30.75780129
12/1/2022 22:00,200,217.5619965,7.157604396,31.78350311
12/1/2022 22:00,450,246.4574585,37.63189884,33.93613709
12/1/2022 22:00,475,249.1561127,42.00228246,32.61951252
12/1/2022 22:00,325,229.9488525,66.13633619,25.13019595
12/1/2022 22:00,250,217.6022797,41.58868313,32.83680666
12/1/2022 22:00,275,220.674408,48.50707006,26.34610349
12/1/2022 22:00,300,225.2720337,58.28106403,26.92412459
12/1/2022 22:00,350,234.0877686,69.25207436,36.12840756
12/1/2022 22:00,375,238.1573486,71.2549738,25.08943206
12/1/2022 22:00,400,241.796814,54.25131068,23.46304906
12/1/2022 22:00,425,244.7311249,42.30756785,20.1278342
12/1/2022 22:00,225,216.9062958,18.86008364,22.48214215
12/1/2022 23:00,325,229.9827423,62.39148915,27.65435834
12/1/2022 23:00,350,234.2982025,66.77914742,21.07299437
12/1/2022 23:00,375,238.1282043,70.75025707,26.24344387
12/1/2022 23:00,400,241.394928,72.8757534,23.58197577
12/1/2022 23:00,425,244.1395569,72.36561063,19.94870868
12/1/2022 23:00,450,246.5232544,54.25040969,32.77238073
12/1/2022 23:00,250,218.8791504,33.33329892,30.46853128
12/1/2022 23:00,225,217.3849945,18.57165492,35.66960122
12/1/2022 23:00,300,225.0763245,51.24282479,33.53080167
12/1/2022 23:00,275,221.7467651,50.13015616,26.70839569
12/1/2022 23:00,200,218.4090729,7.091573536,30.40771608
12/1/2022 23:00,500,251.7947845,57.49795988,22.48932907
12/1/2022 23:00,475,248.992157,64.19689913,38.30609057
12/2/2022 0:00,500,251.9238739,58.32806379,22.99039991
12/2/2022 0:00,475,248.9315948,69.42205895,14.09421106
12/2/2022 0:00,425,243.7885437,73.28061146,18.11242908
12/2/2022 0:00,400,241.0765839,71.50935544,24.87019546
12/2/2022 0:00,375,237.8779907,67.39459793,21.54215424
12/2/2022 0:00,350,234.1832581,66.62546571,44.03235477
12/2/2022 0:00,325,230.015686,61.47268748,33.24490763
12/2/2022 0:00,300,225.37854,51.75134324,42.03517872
12/2/2022 0:00,275,221.8314056,40.75495445,21.37845745
12/2/2022 0:00,250,218.9878693,33.58866125,26.82852383
12/2/2022 0:00,450,246.2008362,71.62570214,18.35383076
12/2/2022 0:00,225,216.8345184,24.25903082,47.5210608
12/2/2022 0:00,200,218.5611877,8.082380593,38.79359636
12/2/2022 1:00,200,218.3556213,7.715478957,23.78103345
12/2/2022 1:00,325,230.1488342,55.17215621,23.23983666
12/2/2022 1:00,350,234.2806091,60.00805977,11.06330824
12/2/2022 1:00,500,252.3910065,59.2645362,33.98897731
12/2/2022 1:00,300,225.8794403,46.25474575,26.81574698
12/2/2022 1:00,275,222.4468536,36.78780331,49.68452805
12/2/2022 1:00,425,243.9740601,69.75567725,15.42439023
12/2/2022 1:00,450,246.5363312,69.91438159,41.26146048
12/2/2022 1:00,250,218.5154724,33.63258144,33.63129297
12/2/2022 1:00,225,217.3856354,23.14238104,22.53835777
12/2/2022 1:00,475,249.074295,63.77051915,27.6247438
12/2/2022 1:00,375,237.8291016,63.82638291,34.4440149
12/2/2022 1:00,400,241.0035706,67.54968357,22.40012945
